Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard,Format,Toss Winner,Toss Decision,Random Toss Decision
Australia,New Zealand,Australia,inns & 70 runs,W.A.C.A,"Nov 20-23, 1997",Test # 1386,Test ,Australia,Bat,Bowl
Australia,New Zealand,Australia,186 runs,Brisbane,"Nov 7-11, 1997",Test # 1383,Test ,Australia,Bat,Bowl
Australia,New Zealand,Australia,inns & 96 runs,Brisbane,"Dec 3-7, 1993",Test # 1238,Test ,Australia,Bat,Bat
Australia,New Zealand,Australia,inns & 222 runs,Hobart,"Nov 26-29, 1993",Test # 1236,Test ,Australia,Bat,Bowl
Australia,New Zealand,drawn,,W.A.C.A,"Nov 12-16, 1993",Test # 1235,Test ,Australia,Bat,Bat
New Zealand,Australia,New Zealand,5 wickets,Auckland,"Mar 12-16, 1993",Test # 1217,Test ,New Zealand,Bat,Bowl
New Zealand,Australia,drawn,,Wellington,"Mar 4-8, 1993",Test # 1216,Test ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,inns & 60 runs,Christchurch,"Feb 25-28, 1993",Test # 1215,Test ,New Zealand,Bat,Bat
New Zealand,Australia,New Zealand,9 wickets,Wellington,"Mar 15-19, 1990",Test # 1141,Test ,New Zealand,Bat,Bat
Australia,New Zealand,drawn,,W.A.C.A,"Nov 24-28, 1989",Test # 1129,Test ,Australia,Bat,Bowl
Australia,New Zealand,drawn,,Melbourne,"Dec 26-30, 1987",Test # 1087,Test ,Australia,Bat,Bat
Australia,New Zealand,drawn,,Adelaide,"Dec 11-15, 1987",Test # 1084,Test ,Australia,Bat,Bat
Australia,New Zealand,Australia,9 wickets,Brisbane,"Dec 4-7, 1987",Test # 1082,Test ,Australia,Bat,Bat
New Zealand,Australia,New Zealand,8 wickets,Auckland,"Mar 13-17, 1986",Test # 1040,Test ,New Zealand,Bat,Bat
New Zealand,Australia,drawn,,Christchurch,"Feb 28-Mar 4, 1986",Test # 1038,Test ,New Zealand,Bat,Bat
New Zealand,Australia,drawn,,Wellington,"Feb 21-25, 1986",Test # 1035,Test ,New Zealand,Bat,Bowl
Australia,New Zealand,New Zealand,6 wickets,W.A.C.A,"Nov 30-Dec 4, 1985",Test # 1031,Test ,Australia,Bat,Bowl
Australia,New Zealand,Australia,4 wickets,Sydney,"Nov 22-26, 1985",Test # 1030,Test ,Australia,Bat,Bowl
Australia,New Zealand,New Zealand,inns & 41 runs,Brisbane,"Nov 8-12, 1985",Test # 1029,Test ,Australia,Bat,Bowl
New Zealand,Australia,Australia,8 wickets,Christchurch,"Mar 19-22, 1982",Test # 926,Test ,New Zealand,Bat,Bowl
New Zealand,Australia,New Zealand,5 wickets,Auckland,"Mar 12-16, 1982",Test # 924,Test ,New Zealand,Bat,Bowl
New Zealand,Australia,drawn,,Wellington,"Feb 26-Mar 2, 1982",Test # 922,Test ,New Zealand,Bat,Bowl
Australia,New Zealand,drawn,,Melbourne,"Dec 26-30, 1980",Test # 891,Test ,Australia,Bat,Bat
Australia,New Zealand,Australia,8 wickets,W.A.C.A,"Dec 12-14, 1980",Test # 889,Test ,Australia,Bat,Bowl
Australia,New Zealand,Australia,10 wickets,Brisbane,"Nov 28-30, 1980",Test # 887,Test ,Australia,Bat,Bat
New Zealand,Australia,Australia,10 wickets,Auckland,"Feb 25-Mar 1, 1977",Test # 798,Test ,New Zealand,Bat,Bat
New Zealand,Australia,drawn,,Christchurch,"Feb 18-23, 1977",Test # 796,Test ,New Zealand,Bat,Bowl
New Zealand,Australia,Australia,297 runs,Auckland,"Mar 22-24, 1974",Test # 736,Test ,New Zealand,Bat,Bat
New Zealand,Australia,New Zealand,5 wickets,Christchurch,"Mar 8-13, 1974",Test # 735,Test ,New Zealand,Bat,Bat
New Zealand,Australia,drawn,,Wellington,"Mar 1-6, 1974",Test # 733,Test ,New Zealand,Bat,Bat
Australia,New Zealand,Australia,inns & 57 runs,Adelaide,"Jan 26-31, 1974",Test # 730,Test ,Australia,Bat,Bat
Australia,New Zealand,drawn,,Sydney,"Jan 5-10, 1974",Test # 729,Test ,Australia,Bat,Bowl
Australia,New Zealand,Australia,inns & 25 runs,Melbourne,"Dec 29, 1973 - Jan 2, 1974",Test # 728,Test ,Australia,Bat,Bowl
New Zealand,Australia,Australia,inns & 103 runs,Wellington,"Mar 29-30, 1946",Test # 275,Test ,New Zealand,Bat,Bowl
Australia,New Zealand,Australia,5 runs,Dharamsala,28-Oct-23,ODI # 4684,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,25 runs,Cairns,11-Sep-22,ODI # 4464,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,113 runs,Cairns,8-Sep-22,ODI # 4462,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,2 wickets,Cairns,6-Sep-22,ODI # 4461,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,71 runs,Sydney,13-Mar-20,ODI # 4255,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,86 runs,Lord's,29-Jun-19,ODI # 4178,ODI ,Australia,Bat,Bowl
Australia,New Zealand,no result,,Birmingham,2-Jun-17,ODI # 3876,ODI ,Australia,Bat,Bowl
New Zealand,Australia,New Zealand,24 runs,Hamilton,5-Feb-17,ODI # 3832,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,New Zealand,6 runs,Auckland,30-Jan-17,ODI # 3829,ODI ,New Zealand,Bat,Bowl
Australia,New Zealand,Australia,117 runs,Melbourne,9-Dec-16,ODI # 3813,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,116 runs,Canberra,6-Dec-16,ODI # 3812,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,68 runs,Sydney,4-Dec-16,ODI # 3811,ODI ,Australia,Bat,Bat
New Zealand,Australia,New Zealand,55 runs,Hamilton,8-Feb-16,ODI # 3735,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,4 wickets,Wellington,6-Feb-16,ODI # 3733,ODI ,New Zealand,Bat,Bowl
New Zealand,Australia,New Zealand,159 runs,Auckland,3-Feb-16,ODI # 3731,ODI ,New Zealand,Bat,Bat
Australia,New Zealand,Australia,7 wickets,Melbourne,29-Mar-15,ODI # 3646,ODI ,Australia,Bat,Bowl
New Zealand,Australia,New Zealand,1 wicket,Auckland,28-Feb-15,ODI # 3617,ODI ,New Zealand,Bat,Bowl
Australia,New Zealand,no result,,Birmingham,12-Jun-13,ODI # 3369,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,7 wickets,Nagpur,25-Feb-11,ODI # 3107,ODI ,Australia,Bat,Bowl
New Zealand,Australia,New Zealand,51 runs,Wellington,13-Mar-10,ODI # 2975,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,6 wickets,Auckland,11-Mar-10,ODI # 2973,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,6 wickets,Hamilton,9-Mar-10,ODI # 2971,ODI ,New Zealand,Bat,Bowl
New Zealand,Australia,Australia,12 runs,Auckland,6-Mar-10,ODI # 2969,ODI ,New Zealand,Bat,Bowl
New Zealand,Australia,New Zealand,2 wickets,Napier,3-Mar-10,ODI # 2966,ODI ,New Zealand,Bat,Bat
Australia,New Zealand,Australia,6 wickets,Centurion,5-Oct-09,ODI # 2907,ODI ,Australia,Bat,Bowl
Australia,New Zealand,no result,,Brisbane,13-Feb-09,ODI # 2820,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,6 wickets,Adelaide,10-Feb-09,ODI # 2819,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,32 runs,Sydney,8-Feb-09,ODI # 2817,ODI ,Australia,Bat,Bat
Australia,New Zealand,New Zealand,6 wickets,Melbourne,6-Feb-09,ODI # 2816,ODI ,Australia,Bat,Bat
Australia,New Zealand,New Zealand,2 wickets,W.A.C.A,1-Feb-09,ODI # 2811,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,114 runs,Hobart,20-Dec-07,ODI # 2657,ODI ,Australia,Bat,Bowl
Australia,New Zealand,no result,,Sydney,16-Dec-07,ODI # 2656,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,7 wickets,Adelaide,14-Dec-07,ODI # 2655,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,215 runs,St George's,20-Apr-07,ODI # 2577,ODI ,Australia,Bat,Bowl
New Zealand,Australia,New Zealand,1 wicket,Hamilton,20-Feb-07,ODI # 2527,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,New Zealand,5 wickets,Auckland,18-Feb-07,ODI # 2526,ODI ,New Zealand,Bat,Bowl
New Zealand,Australia,New Zealand,10 wickets,Wellington,16-Feb-07,ODI # 2524,ODI ,New Zealand,Bat,Bat
Australia,New Zealand,Australia,5 wickets,Melbourne,4-Feb-07,ODI # 2501,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,8 runs,W.A.C.A,28-Jan-07,ODI # 2488,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,2 wickets,Sydney,21-Jan-07,ODI # 2479,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,105 runs,Hobart,14-Jan-07,ODI # 2474,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,34 runs,Mohali,1-Nov-06,ODI # 2441,ODI ,Australia,Bat,Bowl
New Zealand,Australia,New Zealand,2 wickets,Christchurch,10-Dec-05,ODI # 2303,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,2 runs,Wellington,7-Dec-05,ODI # 2302,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,147 runs,Auckland,3-Dec-05,ODI # 2301,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,122 runs,Napier,5-Mar-05,ODI # 2234,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,7 wickets,Wellington,1-Mar-05,ODI # 2232,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,86 runs,Auckland,26-Feb-05,ODI # 2230,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,106 runs,Christchurch,22-Feb-05,ODI # 2228,ODI ,New Zealand,Bat,Bowl
New Zealand,Australia,Australia,10 runs,Wellington,19-Feb-05,ODI # 2227,ODI ,New Zealand,Bat,Bat
Australia,New Zealand,Australia,17 runs,Sydney,8-Dec-04,ODI # 2198,ODI ,Australia,Bat,Bowl
Australia,New Zealand,New Zealand,4 wickets,Melbourne (Docklands),5-Dec-04,ODI # 2196,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,7 wickets,The Oval,16-Sep-04,ODI # 2176,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,44 runs,Guwahati,9-Nov-03,ODI # 2058,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,2 wickets,Pune,3-Nov-03,ODI # 2055,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,8 wickets,Faridabad,29-Oct-03,ODI # 2053,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,96 runs,Gqeberha,11-Mar-03,ODI # 1986,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,164 runs,Colombo (SSC),15-Sep-02,ODI # 1877,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,2 wickets,Melbourne,29-Jan-02,ODI # 1799,ODI ,Australia,Bat,Bowl
Australia,New Zealand,New Zealand,77 runs,Adelaide,26-Jan-02,ODI # 1796,ODI ,Australia,Bat,Bat
Australia,New Zealand,New Zealand,23 runs,Sydney,17-Jan-02,ODI # 1786,ODI ,Australia,Bat,Bat
Australia,New Zealand,New Zealand,23 runs,Melbourne,11-Jan-02,ODI # 1783,ODI ,Australia,Bat,Bat
New Zealand,Australia,New Zealand,7 wickets,Auckland,3-Mar-00,ODI # 1571,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,5 wickets,Napier,1-Mar-00,ODI # 1570,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,48 runs,Christchurch,26-Feb-00,ODI # 1569,ODI ,New Zealand,Bat,Bowl
New Zealand,Australia,Australia,50 runs,Dunedin,23-Feb-00,ODI # 1568,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,5 wickets,Auckland,19-Feb-00,ODI # 1565,ODI ,New Zealand,Bat,Bowl
New Zealand,Australia,no result,,Wellington,17-Feb-00,ODI # 1563,ODI ,New Zealand,Bat,Bowl
Australia,New Zealand,New Zealand,5 wickets,Cardiff,20-May-99,ODI # 1452,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,5 wickets,Sharjah,21-Apr-98,ODI # 1324,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,6 wickets,Sharjah,18-Apr-98,ODI # 1320,ODI ,Australia,Bat,Bowl
New Zealand,Australia,New Zealand,30 runs,Auckland,14-Feb-98,ODI # 1293,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,New Zealand,7 wickets,Napier,12-Feb-98,ODI # 1292,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,66 runs,Wellington,10-Feb-98,ODI # 1291,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,7 wickets,Christchurch,8-Feb-98,ODI # 1290,ODI ,New Zealand,Bat,Bowl
Australia,New Zealand,New Zealand,4 wickets,Melbourne,21-Jan-98,ODI # 1281,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,131 runs,Sydney,14-Jan-98,ODI # 1275,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,6 wickets,Melbourne,17-Dec-97,ODI # 1265,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,3 wickets,Adelaide,7-Dec-97,ODI # 1256,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,6 wickets,Chennai,11-Mar-96,ODI # 1080,ODI ,Australia,Bat,Bowl
New Zealand,Australia,Australia,6 wickets,Auckland,26-Feb-95,ODI # 983,ODI ,New Zealand,Bat,Bowl
New Zealand,Australia,Australia,27 runs,Auckland,19-Feb-95,ODI # 978,ODI ,New Zealand,Bat,Bat
Australia,New Zealand,Australia,7 wickets,Sharjah,16-Apr-94,ODI # 907,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,51 runs,Melbourne,19-Jan-94,ODI # 875,ODI ,Australia,Bat,Bowl
Australia,New Zealand,New Zealand,13 runs,Sydney,11-Jan-94,ODI # 872,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,3 runs,Melbourne,16-Dec-93,ODI # 863,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,8 wickets,Adelaide,12-Dec-93,ODI # 861,ODI ,Australia,Bat,Bowl
New Zealand,Australia,Australia,3 runs,Auckland,28-Mar-93,ODI # 827,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,New Zealand,3 wickets,Hamilton,27-Mar-93,ODI # 825,ODI ,New Zealand,Bat,Bowl
New Zealand,Australia,New Zealand,88 runs,Wellington,24-Mar-93,ODI # 822,ODI ,New Zealand,Bat,Bowl
New Zealand,Australia,Australia,1 wicket,Christchurch,"Mar 21-22, 1993",ODI # 819,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,129 runs,Dunedin,19-Mar-93,ODI # 816,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,New Zealand,37 runs,Auckland,22-Feb-92,ODI # 714,ODI ,New Zealand,Bat,Bowl
Australia,New Zealand,Australia,7 wickets,Melbourne,15-Jan-91,ODI # 664,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,6 wickets,Sydney,13-Jan-91,ODI # 663,ODI ,Australia,Bat,Bowl
Australia,New Zealand,New Zealand,1 run,Hobart,18-Dec-90,ODI # 654,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,39 runs,Melbourne,11-Dec-90,ODI # 650,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,6 wickets,Adelaide,2-Dec-90,ODI # 645,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,61 runs,Sydney,29-Nov-90,ODI # 642,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,63 runs,Sharjah,26-Apr-90,ODI # 624,ODI ,Australia,Bat,Bowl
New Zealand,Australia,Australia,8 wickets,Auckland,11-Mar-90,ODI # 620,ODI ,New Zealand,Bat,Bowl
New Zealand,Australia,Australia,10 runs,Auckland,10-Mar-90,ODI # 619,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,150 runs,Christchurch,4-Mar-90,ODI # 615,ODI ,New Zealand,Bat,Bowl
Australia,New Zealand,Australia,6 wickets,Sydney,24-Jan-88,ODI # 501,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,8 wickets,Melbourne,22-Jan-88,ODI # 499,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,78 runs,Sydney,20-Jan-88,ODI # 498,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,5 wickets,Brisbane,17-Jan-88,ODI # 495,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,6 runs,Melbourne,7-Jan-88,ODI # 488,ODI ,Australia,Bat,Bat
Australia,New Zealand,New Zealand,1 run,W.A.C.A,3-Jan-88,ODI # 485,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,17 runs,Chandigarh,27-Oct-87,ODI # 470,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,3 runs,Indore,"Oct 18-19, 1987",ODI # 462,ODI ,Australia,Bat,Bowl
New Zealand,Australia,Australia,44 runs,Auckland,29-Mar-86,ODI # 373,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,3 wickets,Wellington,26-Mar-86,ODI # 372,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,New Zealand,53 runs,Christchurch,22-Mar-86,ODI # 371,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,New Zealand,30 runs,Dunedin,19-Mar-86,ODI # 369,ODI ,New Zealand,Bat,Bowl
Australia,New Zealand,Australia,99 runs,Sydney,29-Jan-86,ODI # 359,ODI ,Australia,Bat,Bowl
Australia,New Zealand,New Zealand,206 runs,Adelaide,27-Jan-86,ODI # 358,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,4 wickets,W.A.C.A,19-Jan-86,ODI # 353,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,4 wickets,Sydney,14-Jan-86,ODI # 350,ODI ,Australia,Bat,Bat
Australia,New Zealand,no result,,Melbourne,9-Jan-86,ODI # 347,ODI ,Australia,Bat,Bowl
Australia,New Zealand,New Zealand,14 runs,Sydney,17-Mar-83,ODI # 188,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,149 runs,Melbourne,13-Feb-83,ODI # 182,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,6 wickets,Sydney,9-Feb-83,ODI # 181,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,27 runs,W.A.C.A,6-Feb-83,ODI # 180,ODI ,Australia,Bat,Bat
Australia,New Zealand,New Zealand,47 runs,Adelaide,31-Jan-83,ODI # 178,ODI ,Australia,Bat,Bowl
Australia,New Zealand,New Zealand,58 runs,Melbourne,22-Jan-83,ODI # 173,ODI ,Australia,Bat,Bat
Australia,New Zealand,New Zealand,47 runs,Sydney,18-Jan-83,ODI # 170,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,8 wickets,Melbourne,9-Jan-83,ODI # 165,ODI ,Australia,Bat,Bat
New Zealand,Australia,Australia,8 wickets,Wellington,20-Feb-82,ODI # 148,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,6 wickets,Dunedin,17-Feb-82,ODI # 147,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,New Zealand,46 runs,Auckland,13-Feb-82,ODI # 144,ODI ,New Zealand,Bat,Bat
Australia,New Zealand,Australia,6 wickets,Sydney,3-Feb-81,ODI # 114,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,6 runs,Melbourne,1-Feb-81,ODI # 113,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,7 wickets,Melbourne,31-Jan-81,ODI # 112,ODI ,Australia,Bat,Bowl
Australia,New Zealand,New Zealand,78 runs,Sydney,29-Jan-81,ODI # 111,ODI ,Australia,Bat,Bowl
Australia,New Zealand,no result,,Sydney,21-Jan-81,ODI # 110,ODI ,Australia,Bat,Bowl
Australia,New Zealand,New Zealand,1 run,Sydney,13-Jan-81,ODI # 107,ODI ,Australia,Bat,Bat
Australia,New Zealand,Australia,4 wickets,Melbourne,7-Dec-80,ODI # 98,ODI ,Australia,Bat,Bowl
Australia,New Zealand,Australia,94 runs,Sydney,25-Nov-80,ODI # 95,ODI ,Australia,Bat,Bowl
Australia,New Zealand,New Zealand,3 wickets,Adelaide,23-Nov-80,ODI # 94,ODI ,Australia,Bat,Bowl
New Zealand,Australia,Australia,31 runs,Christchurch,31-Mar-74,ODI # 11,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,7 wickets,Dunedin,30-Mar-74,ODI # 10,ODI ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,27 runs,Auckland,25-Feb-24,T20I # 2484,T20I ,New Zealand,Bat,Bowl
New Zealand,Australia,Australia,72 runs,Auckland,23-Feb-24,T20I # 2483,T20I ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,6 wickets,Wellington,21-Feb-24,T20I # 2481,T20I ,New Zealand,Bat,Bowl
Australia,New Zealand,New Zealand,89 runs,Sydney,22-Oct-22,T20I # 1839,T20I ,Australia,Bat,Bowl
Australia,New Zealand,Australia,8 wickets,Dubai (DICS),14-Nov-21,T20I # 1428,T20I ,Australia,Bat,Bat
New Zealand,Australia,New Zealand,7 wickets,Wellington,7-Mar-21,T20I # 1129,T20I ,New Zealand,Bat,Bowl
New Zealand,Australia,Australia,50 runs,Wellington,5-Mar-21,T20I # 1127,T20I ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,64 runs,Wellington,3-Mar-21,T20I # 1125,T20I ,New Zealand,Bat,Bat
New Zealand,Australia,New Zealand,4 runs,Dunedin,25-Feb-21,T20I # 1124,T20I ,New Zealand,Bat,Bowl
New Zealand,Australia,New Zealand,53 runs,Christchurch,22-Feb-21,T20I # 1123,T20I ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,19 runs,Auckland,21-Feb-18,T20I # 653,T20I ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,5 wickets,Auckland,16-Feb-18,T20I # 649,T20I ,New Zealand,Bat,Bowl
Australia,New Zealand,Australia,7 wickets,Sydney,3-Feb-18,T20I # 642,T20I ,Australia,Bat,Bowl
Australia,New Zealand,New Zealand,8 runs,Dharamsala,18-Mar-16,T20I # 539,T20I ,Australia,Bat,Bat
New Zealand,Australia,tied,,Christchurch,28-Feb-10,T20I # 149,T20I ,New Zealand,Bat,Bat
New Zealand,Australia,Australia,6 wickets,Wellington,26-Feb-10,T20I # 148,T20I ,New Zealand,Bat,Bowl
Australia,New Zealand,Australia,1 run,Sydney,15-Feb-09,T20I # 83,T20I ,Australia,Bat,Bat
Australia,New Zealand,Australia,54 runs,W.A.C.A,11-Dec-07,T20I # 49,T20I ,Australia,Bat,Bat
New Zealand,Australia,Australia,44 runs,Auckland,17-Feb-05,T20I # 1,T20I ,New Zealand,Bat,Bat
Australia,South Africa,drawn,,Sydney,"Jan 4-8, 2023",Test # 2488,Test ,Australia,Bat,Bat
Australia,South Africa,Australia,inns & 182 runs,Melbourne,"Dec 26-29, 2022",Test # 2485,Test ,Australia,Bat,Bat
Australia,South Africa,Australia,6 wickets,Brisbane,"Dec 17-18, 2022",Test # 2482,Test ,Australia,Bat,Bat
South Africa,Australia,South Africa,492 runs,Johannesburg,"Mar 30-Apr 3, 2018",Test # 2302,Test ,South Africa,Bat,Bat
South Africa,Australia,South Africa,322 runs,Cape Town,"Mar 22-25, 2018",Test # 2300,Test ,South Africa,Bat,Bowl
South Africa,Australia,South Africa,6 wickets,Gqeberha,"Mar 9-12, 2018",Test # 2298,Test ,South Africa,Bat,Bowl
South Africa,Australia,Australia,118 runs,Durban,"Mar 1-5, 2018",Test # 2297,Test ,South Africa,Bat,Bowl
Australia,South Africa,Australia,7 wickets,Adelaide,"Nov 24-27, 2016",Test # 2236,Test ,Australia,Bat,Bowl
Australia,South Africa,South Africa,inns & 80 runs,Hobart,"Nov 12-15, 2016",Test # 2233,Test ,Australia,Bat,Bowl
Australia,South Africa,South Africa,177 runs,W.A.C.A,"Nov 3-7, 2016",Test # 2230,Test ,Australia,Bat,Bat
South Africa,Australia,Australia,245 runs,Cape Town,"Mar 1-5, 2014",Test # 2122,Test ,South Africa,Bat,Bat
South Africa,Australia,South Africa,231 runs,Gqeberha,"Feb 20-23, 2014",Test # 2121,Test ,South Africa,Bat,Bat
South Africa,Australia,Australia,281 runs,Centurion,"Feb 12-15, 2014",Test # 2119,Test ,South Africa,Bat,Bat
Australia,South Africa,South Africa,309 runs,W.A.C.A,"Nov 30-Dec 3, 2012",Test # 2064,Test ,Australia,Bat,Bowl
Australia,South Africa,drawn,,Adelaide,"Nov 22-26, 2012",Test # 2061,Test ,Australia,Bat,Bat
Australia,South Africa,drawn,,Brisbane,"Nov 9-13, 2012",Test # 2056,Test ,Australia,Bat,Bat
South Africa,Australia,Australia,2 wickets,Johannesburg,"Nov 17-21, 2011",Test # 2018,Test ,South Africa,Bat,Bowl
South Africa,Australia,South Africa,8 wickets,Cape Town,"Nov 9-11, 2011",Test # 2016,Test ,South Africa,Bat,Bat
South Africa,Australia,South Africa,inns & 20 runs,Cape Town,"Mar 19-22, 2009",Test # 1916,Test ,South Africa,Bat,Bat
South Africa,Australia,Australia,175 runs,Durban,"Mar 6-10, 2009",Test # 1913,Test ,South Africa,Bat,Bowl
South Africa,Australia,Australia,162 runs,Johannesburg,"Feb 26-Mar 2, 2009",Test # 1910,Test ,South Africa,Bat,Bat
Australia,South Africa,Australia,103 runs,Sydney,"Jan 3-7, 2009",Test # 1904,Test ,Australia,Bat,Bat
Australia,South Africa,South Africa,9 wickets,Melbourne,"Dec 26-30, 2008",Test # 1902,Test ,Australia,Bat,Bat
Australia,South Africa,South Africa,6 wickets,W.A.C.A,"Dec 17-21, 2008",Test # 1899,Test ,Australia,Bat,Bat
South Africa,Australia,Australia,2 wickets,Johannesburg,"Mar 31-Apr 4, 2006",Test # 1795,Test ,South Africa,Bat,Bat
South Africa,Australia,Australia,112 runs,Durban,"Mar 24-28, 2006",Test # 1792,Test ,South Africa,Bat,Bowl
